STCTNAME,FIELD_NAME,API_CRUDE,SRC,CRN,SU100,POUR_POINT,CAR_CR_WT,LT_GAS_VOL,GAS_NP_VOL,RESDUM_VOL,TIPO_CRUDO,CLASE_AZUFRE
NEW MEXICO,LUSK,41.3,0.04,0.012,37.0,5.0,0.2,5.6,33.4,17.8,Liviano,Dulce (sweet) < 0.5%S
NEW MEXICO,LUSK,46.5,0.03,0.012,33.0,5.0,0.1,17.6,44.5,13.1,Liviano,Dulce (sweet) < 0.5%S
U. ARAB EMIRATES,MURBAN-BAB-BU-HASA,39.2,0.62,0.028,37.0,5.0,1.4,9.5,34.3,19.1,Liviano,Agrio (sour) ≥ 0.5%S
U. ARAB EMIRATES,BU HASA 1,38.8,0.74,0.032,37.0,5.0,1.5,9.1,33.3,21.7,Liviano,Agrio (sour) ≥ 0.5%S
U. ARAB EMIRATES,BU HASA 2,37.8,0.77,0.031,39.0,5.0,1.5,8.3,32.0,21.1,Liviano,Agrio (sour) ≥ 0.5%S
U. ARAB EMIRATES,HABSHAN,40.9,0.71,0.026,39.0,5.0,1.3,10.6,35.0,15.8,Liviano,Agrio (sour) ≥ 0.5%S
EGYPT,EL ALAMEIN,34.0,0.84,0.075,49.0,55.0,4.6,8.6,28.6,14.1,Liviano,Agrio (sour) ≥ 0.5%S
COLOMBIA,PAYOA,33.2,0.83,0.147,50.0,40.0,4.2,8.9,28.2,33.2,Liviano,Agrio (sour) ≥ 0.5%S
SUMATRA,BEKASAP,30.8,0.17,0.124,115.0,65.0,2.6,1.2,13.3,46.0,Mediano,Dulce (sweet) < 0.5%S
SUMATRA,PEMATANG,30.2,0.1,0.159,179.0,85.0,3.5,0.0,12.4,54.7,Mediano,Dulce (sweet) < 0.5%S
MISSISSIPPI,TALLAHALLA CREEK,43.4,0.44,0.007,32.0,5.0,0.7,10.5,46.2,10.2,Liviano,Dulce (sweet) < 0.5%S
MISSISSIPPI,PELAHATCHIE,48.1,0.1,0.004,32.0,5.0,0.2,12.0,49.2,7.7,Liviano,Dulce (sweet) < 0.5%S
MISSISSIPPI,TALLAHALLA CREEK,45.6,0.28,0.007,32.0,5.0,0.5,14.5,44.1,11.3,Liviano,Dulce (sweet) < 0.5%S
MISSISSIPPI,TALLAHALLA CREEK,41.9,0.54,0.021,34.0,5.0,1.6,12.4,36.3,18.0,Liviano,Agrio (sour) ≥ 0.5%S
VENEZUELA,MARA,28.9,2.19,0.16,87.0,25.0,6.5,4.6,20.7,39.1,Mediano,Agrio (sour) ≥ 0.5%S
VENEZUELA,QUIRIQUIRE,15.9,1.33,0.225,725.0,15.0,5.0,0.0,2.8,43.4,Pesado,Agrio (sour) ≥ 0.5%S
VENEZUELA,CHIMIRE,28.4,1.07,0.156,57.0,35.0,5.2,4.5,22.7,31.2,Mediano,Agrio (sour) ≥ 0.5%S
VENEZUELA,TIA JUANA,26.8,1.54,0.194,104.0,5.0,5.1,5.5,19.2,39.9,Mediano,Agrio (sour) ≥ 0.5%S
VENEZUELA,SANTA ROSA,37.8,0.09,0.006,35.0,70.0,0.0,3.0,34.0,7.0,Liviano,Dulce (sweet) < 0.5%S
VENEZUELA,MARA,32.3,0.13,0.016,49.0,80.0,0.1,3.5,16.9,21.9,Liviano,Dulce (sweet) < 0.5%S
VENEZUELA,LAMA,23.1,1.47,0.203,142.0,5.0,4.0,4.2,13.2,42.6,Mediano,Agrio (sour) ≥ 0.5%S
VENEZUELA,ZAPATOS,28.9,0.48,0.075,56.0,75.0,1.6,3.1,17.6,34.0,Mediano,Dulce (sweet) < 0.5%S
MISSISSIPPI,TALLAHALLA CREEK,43.8,0.33,0.007,33.0,5.0,0.6,11.5,41.3,11.7,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,BRETON SOUND (BLOCK 20),26.2,0.29,0.074,95.0,5.0,1.9,0.0,5.5,32.3,Mediano,Dulce (sweet) < 0.5%S
LOUISIANA,SHIP SHOAL (BLOCK 208),35.0,0.36,0.02,58.0,40.0,1.2,3.8,18.8,10.1,Liviano,Dulce (sweet) < 0.5%S
OKLAHOMA,"ENID, NORTHEAST",40.4,0.13,0.028,39.0,5.0,0.6,11.6,34.6,20.2,Liviano,Dulce (sweet) < 0.5%S
OKLAHOMA,"FITTS, NORTH",34.0,0.34,0.175,59.0,10.0,4.0,7.4,25.9,32.0,Liviano,Dulce (sweet) < 0.5%S
OKLAHOMA,LUCIEN,42.3,0.13,0.033,36.0,5.0,0.7,9.0,37.0,16.3,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"BLACK BAY, SOUTHEAST",26.6,0.26,0.09,81.0,5.0,2.1,2.3,10.4,37.4,Mediano,Dulce (sweet) < 0.5%S
LOUISIANA,DARROW,32.5,0.15,0.033,45.0,5.0,0.9,2.0,17.0,19.7,Liviano,Dulce (sweet) < 0.5%S
MISSISSIPPI,SUMMERLAND,34.2,1.55,0.047,50.0,20.0,3.7,7.6,28.2,25.8,Liviano,Agrio (sour) ≥ 0.5%S
TEXAS,PANHANDLE,37.6,0.52,0.066,41.0,65.0,1.7,6.5,24.7,31.9,Liviano,Agrio (sour) ≥ 0.5%S
CALIFORNIA,"CAT CANYON,W",16.5,3.13,0.56,1480.0,20.0,6.2,0.0,9.4,66.4,Pesado,Agrio (sour) ≥ 0.5%S
CALIFORNIA,LOMPOC,15.4,4.54,0.475,1100.0,15.0,4.9,0.0,16.1,46.1,Pesado,Agrio (sour) ≥ 0.5%S
MISSISSIPPI,SUMMERLAND,33.4,1.63,0.056,57.0,20.0,2.8,6.6,25.3,33.7,Liviano,Agrio (sour) ≥ 0.5%S
MISSISSIPPI,SUMMERLAND,34.6,1.46,0.038,51.0,25.0,2.2,4.6,22.8,27.7,Liviano,Agrio (sour) ≥ 0.5%S
MISSISSIPPI,SUMMERLAND,32.1,1.77,0.055,59.0,10.0,4.4,4.6,23.6,31.1,Liviano,Agrio (sour) ≥ 0.5%S
MISSISSIPPI,SUMMERLAND,27.0,2.3,0.078,94.0,10.0,3.9,4.6,19.8,35.7,Mediano,Agrio (sour) ≥ 0.5%S
LOUISIANA,"MARSH ISLAND, SOUTH (BLOCK 6)",31.5,0.13,0.028,50.0,5.0,0.6,0.0,13.4,24.9,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"TIMBALIER, SOUTH (BLOCK 54)",34.6,0.21,0.028,56.0,25.0,0.5,2.2,18.8,22.2,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"DELTA, WEST (BLOCK 133)",35.4,0.37,0.026,40.0,5.0,1.1,2.2,22.5,11.3,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"DELTA, WEST (BLOCK 105)",34.6,0.37,0.034,45.0,40.0,0.8,2.3,19.0,24.3,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"PASS, SOUTH (BLOCK 62)",35.8,0.27,0.073,42.0,5.0,2.7,9.6,34.1,27.5,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"DELTA, WEST (BLOCK 105)",31.5,0.26,0.032,47.0,60.0,1.0,1.2,10.6,24.2,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"PASS, SOUTH (BLOCK 62)",35.8,0.22,0.091,41.0,5.0,2.6,8.5,32.1,25.0,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"DELTA, WEST (BLOCK 133)",33.8,0.5,0.059,49.0,5.0,2.7,3.5,20.8,24.0,Liviano,Agrio (sour) ≥ 0.5%S
LOUISIANA,"DELTA, WEST (BLOCK 133)",40.9,0.26,0.026,35.0,5.0,1.0,5.5,40.1,10.9,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,GRAND ISLE (BLOCK 41),32.8,0.24,0.067,50.0,5.0,1.9,2.7,17.9,27.5,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"DELTA, WEST (BLOCK 41)",34.2,0.19,0.056,43.0,5.0,1.3,4.2,20.5,25.3,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,GRAND ISLE (BLOCK 43),32.5,0.4,0.066,55.0,5.0,2.4,2.5,17.1,22.2,Liviano,Dulce (sweet) < 0.5%S
SAUDI ARABIA,GHAWAR,33.2,1.71,0.09,51.0,5.0,3.6,7.3,27.1,27.7,Liviano,Agrio (sour) ≥ 0.5%S
SAUDI ARABIA,ABQAIQ,37.0,1.3,0.042,40.0,5.0,2.6,7.3,30.3,19.4,Liviano,Agrio (sour) ≥ 0.5%S
SAUDI ARABIA,FADHILI,36.8,1.25,0.029,42.0,5.0,1.9,7.4,28.7,22.2,Liviano,Agrio (sour) ≥ 0.5%S
FLORIDA,JAY,50.6,0.26,0.002,32.0,5.0,0.2,19.1,58.2,6.4,Liviano,Dulce (sweet) < 0.5%S
VENEZUELA,MATA,31.5,0.6,0.204,46.0,5.0,3.1,6.2,24.3,28.6,Liviano,Agrio (sour) ≥ 0.5%S
SAUDI ARABIA,ABU SA@FAH,28.6,2.61,0.232,73.0,20.0,4.8,6.8,24.3,35.1,Mediano,Agrio (sour) ≥ 0.5%S
SAUDI ARABIA,KHURAIS,32.1,1.73,0.307,56.0,5.0,3.9,6.8,26.1,35.4,Liviano,Agrio (sour) ≥ 0.5%S
SAUDI ARABIA,MANIFA,29.8,2.75,0.338,63.0,15.0,5.6,6.0,21.8,34.7,Mediano,Agrio (sour) ≥ 0.5%S
SAUDI ARABIA,BERRI,30.2,2.24,0.206,58.0,5.0,4.3,5.5,24.9,31.7,Mediano,Agrio (sour) ≥ 0.5%S
LOUISIANA,"SHONGALOO, NORTH-RED ROCK",61.5,0.05,0.034,32.0,5.0,0.0,19.7,87.5,9.5,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"HAYNESVILLE, EAST",67.5,0.06,0.039,32.0,5.0,0.0,51.2,85.6,10.6,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"SHONGALOO, NORTH-RED ROCK",56.2,0.11,0.023,32.0,5.0,0.1,20.1,64.9,10.0,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,COLQUITT,52.3,0.1,0.031,32.0,5.0,0.1,19.1,48.2,20.9,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"HAYNESVILLE, EAST",61.8,0.04,0.012,32.0,5.0,0.0,24.4,88.3,7.0,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"SHONGALOO, NORTH-RED ROCK",61.8,0.01,0.008,32.0,5.0,0.0,22.2,92.4,7.2,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,COLQUITT,53.7,0.07,0.008,32.0,5.0,0.1,20.0,49.8,8.8,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"HAYNESVILLE, EAST",59.2,0.02,0.01,32.0,5.0,0.0,14.4,89.3,10.6,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"SHONGALOO, NORTH-RED ROCK",67.5,0.01,0.009,32.0,5.0,0.0,48.7,87.7,10.1,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"HAYNESVILLE, EAST",60.8,0.04,0.005,32.0,5.0,0.0,18.6,91.4,8.0,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"HAYNESVILLE, EAST",66.4,0.03,0.013,32.0,5.0,0.0,44.4,84.4,13.9,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,COLQUITT,49.7,0.11,0.008,33.0,5.0,0.2,19.7,43.1,13.2,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"SHONGALOO, NORTH-RED ROCK",62.1,0.02,0.005,32.0,5.0,0.0,20.4,88.5,10.1,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,COLQUITT,47.4,0.1,0.004,34.0,5.0,0.1,12.4,40.4,9.0,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"SHONGALOO, NORTH-RED ROCK",65.9,0.0,0.0,32.0,5.0,0.0,35.7,91.8,4.7,Liviano,Dulce (sweet) < 0.5%S
ALABAMA,CHOCTAW RIDGE,38.2,1.07,0.027,36.0,5.0,2.1,11.7,37.9,17.8,Liviano,Agrio (sour) ≥ 0.5%S
ALABAMA,TOXEY,17.0,5.03,0.204,1489.0,25.0,6.6,4.7,16.5,44.2,Pesado,Agrio (sour) ≥ 0.5%S
ALABAMA,CHOCTAW RIDGE,37.6,1.08,0.028,35.0,5.0,2.0,11.2,38.5,18.2,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,WESSON,32.8,1.63,0.054,49.0,5.0,3.6,8.6,28.0,29.8,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,STEPHENS,32.5,1.79,0.079,45.0,5.0,2.8,9.5,28.6,26.5,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,CAIRO,35.4,1.0,0.032,42.0,5.0,2.3,7.4,30.7,23.2,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,PALM,21.6,2.95,0.126,163.0,10.0,5.2,3.0,15.9,47.3,Pesado,Agrio (sour) ≥ 0.5%S
ARKANSAS,"MIDWAY, WEST",33.2,1.57,0.049,47.0,5.0,2.7,8.2,29.2,27.5,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,GUM CREEK,21.3,4.24,0.146,287.0,20.0,4.5,4.6,18.0,44.8,Pesado,Agrio (sour) ≥ 0.5%S
ARKANSAS,KILGORE LODGE,31.9,1.4,0.034,647.0,40.0,3.2,5.7,18.2,32.1,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,SMACKOVER,35.2,1.35,0.048,45.0,5.0,3.1,6.9,31.7,23.5,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,PATMOS,28.4,2.16,0.094,59.0,5.0,3.2,6.5,23.1,33.2,Mediano,Agrio (sour) ≥ 0.5%S
ARKANSAS,MOUNT HOLLY,35.8,0.87,0.028,41.0,5.0,1.7,3.0,30.0,23.2,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,VILLAGE,36.0,0.64,0.028,42.0,20.0,2.3,4.1,28.9,25.1,Liviano,Agrio (sour) ≥ 0.5%S
OHIO,"LOGAN, SOUTH",45.4,0.11,0.011,35.0,20.0,0.1,7.6,33.0,18.4,Liviano,Dulce (sweet) < 0.5%S
ARKANSAS,BUCKNER,31.3,1.9,0.075,55.0,5.0,3.9,7.5,27.0,32.0,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,ATLANTA,43.8,0.5,0.004,33.0,5.0,0.4,9.8,36.9,13.7,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,PINE TREE,44.9,0.62,0.004,33.0,5.0,0.5,12.7,41.3,13.0,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,BRISTER,45.2,0.55,0.005,33.0,5.0,0.5,12.5,40.5,12.9,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,WESSON,33.6,1.54,0.051,44.0,5.0,3.6,8.4,28.4,28.1,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,"MIDWAY, WEST",33.4,1.41,0.053,42.0,5.0,3.6,9.3,29.3,27.7,Liviano,Agrio (sour) ≥ 0.5%S
MISSISSIPPI,TALLAHALLA CREEK,44.1,0.29,0.006,32.0,5.0,0.6,11.8,45.0,10.4,Liviano,Dulce (sweet) < 0.5%S
MISSISSIPPI,TALLAHALLA CREEK,44.1,0.35,0.005,35.0,5.0,0.6,12.5,42.5,8.4,Liviano,Dulce (sweet) < 0.5%S
MISSISSIPPI,TALLAHALLA CREEK,44.9,0.26,0.01,33.0,5.0,0.7,12.7,42.2,13.1,Liviano,Dulce (sweet) < 0.5%S
ARKANSAS,FOUKE,63.1,0.16,0.001,32.0,5.0,0.0,36.9,81.1,9.6,Liviano,Dulce (sweet) < 0.5%S
IRAN,GACH SARAN,29.3,1.57,0.226,72.0,5.0,4.6,5.8,24.7,34.2,Mediano,Agrio (sour) ≥ 0.5%S
MISSISSIPPI,BARBER CREEK,39.4,0.62,0.022,35.0,5.0,1.2,11.4,36.1,12.8,Liviano,Agrio (sour) ≥ 0.5%S
MISSISSIPPI,"CLARA, WEST",40.6,0.54,0.026,36.0,5.0,1.5,11.4,36.2,20.3,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,GUM CREEK,21.6,4.22,0.155,283.0,5.0,4.7,3.5,17.0,41.9,Pesado,Agrio (sour) ≥ 0.5%S
ARKANSAS,WALKER CREEK,46.0,0.2,0.004,35.0,10.0,0.3,11.0,39.4,12.0,Liviano,Dulce (sweet) < 0.5%S
ARKANSAS,"EL DORADO, EAST",23.1,3.3,0.166,240.0,5.0,5.2,5.5,17.9,47.3,Mediano,Agrio (sour) ≥ 0.5%S
ARKANSAS,DOOLEY CREEK,46.0,0.27,0.006,35.0,35.0,0.3,8.3,34.1,16.0,Liviano,Dulce (sweet) < 0.5%S
ARKANSAS,TUBAL,44.3,0.19,0.005,36.0,10.0,0.2,9.0,35.5,15.0,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,COLQUITT,45.6,0.17,0.005,34.0,5.0,0.4,12.3,41.1,12.5,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"HAYNESVILLE, EAST",61.8,0.05,0.001,32.0,5.0,0.1,32.4,81.3,10.1,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,HAYNESVILLE,36.0,0.2,0.027,51.0,35.0,2.4,4.5,23.2,26.7,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,COLQUITT,41.5,0.22,0.005,42.0,20.0,0.6,3.6,24.8,15.4,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,COLQUITT,46.3,0.14,0.005,35.0,5.0,0.3,12.6,37.2,13.2,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,HAYNESVILLE,38.4,0.36,0.022,50.0,60.0,2.1,1.4,18.8,28.2,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"HAYNESVILLE, EAST",35.6,0.55,0.039,68.0,60.0,3.8,1.5,16.6,33.8,Liviano,Agrio (sour) ≥ 0.5%S
LOUISIANA,"SHONGALOO, NORTH - RED ROCK",38.4,0.24,0.026,50.0,5.0,2.1,1.9,23.4,27.2,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,SPRINGHILL,39.4,0.22,0.019,43.0,20.0,1.9,4.3,26.8,21.2,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,SHONGALOO,48.3,0.09,0.002,31.0,5.0,0.2,7.2,48.0,3.4,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"SHONGALOO, NORTH - RED ROCK",54.2,0.09,0.003,30.0,5.0,0.0,19.1,59.3,9.0,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,LICK CREEK,41.5,0.18,0.008,38.0,10.0,0.5,5.8,30.9,16.8,Liviano,Dulce (sweet) < 0.5%S
ALASKA,PRUDHOE BAY,27.0,0.82,0.23,84.0,15.0,4.7,4.7,19.0,36.3,Mediano,Agrio (sour) ≥ 0.5%S
LOUISIANA,SPRINGHILL,42.5,0.2,0.02,40.0,25.0,1.7,9.5,33.8,19.8,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"SHONGALOO, NORTH - RED ROCK",53.5,0.08,0.002,30.0,5.0,0.0,9.3,57.5,9.3,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,MT. SINAI,51.6,0.11,0.004,30.0,5.0,0.0,15.1,53.3,8.3,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"CARTERVILLE, NORTH",35.8,0.23,0.032,57.0,5.0,2.2,0.0,19.2,23.7,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,ANTIOCH,36.8,0.29,0.017,44.0,50.0,1.1,2.3,17.9,27.5,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,"SHONGALOO, NORTH - RED ROCK",35.8,0.23,0.026,103.0,10.0,2.3,1.4,15.8,26.5,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,COLQUITT,44.3,0.18,0.008,33.0,5.0,0.3,10.8,36.3,14.8,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,COLQUITT,44.7,0.22,0.011,36.0,10.0,0.3,10.8,32.3,14.8,Liviano,Dulce (sweet) < 0.5%S
ARKANSAS,KERLIN BRINE,41.5,0.57,0.009,33.0,10.0,0.5,3.9,38.6,12.0,Liviano,Agrio (sour) ≥ 0.5%S
LOUISIANA,ATHENS,32.8,0.16,0.024,82.0,95.0,0.5,0.0,3.0,45.1,Liviano,Dulce (sweet) < 0.5%S
OKLAHOMA,CALIFORNIA CREEK,32.7,0.32,0.129,82.0,5.0,2.6,5.7,23.7,33.0,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,ATHENS,53.2,0.34,0.011,30.0,5.0,0.8,2.0,73.3,12.2,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,SUGAR CREEK,32.7,1.0,0.052,57.0,25.0,4.5,3.3,14.3,30.2,Liviano,Agrio (sour) ≥ 0.5%S
LOUISIANA,SUGAR CREEK,33.4,0.25,0.023,63.0,75.0,0.7,2.3,11.9,42.9,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,SUGAR CREEK,56.2,0.05,0.0,30.0,5.0,0.0,1.9,82.6,12.6,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,HOMER,28.2,1.46,0.081,78.0,45.0,5.9,3.9,16.6,36.5,Mediano,Agrio (sour) ≥ 0.5%S
LOUISIANA,SUGAR CREEK,60.5,0.04,0.0,30.0,5.0,0.0,9.0,91.8,7.2,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,MINDEN,28.9,1.01,0.076,72.0,20.0,4.0,6.1,23.2,38.6,Mediano,Agrio (sour) ≥ 0.5%S
ARKANSAS,"LEWISVILLE, WEST",38.4,0.8,0.034,37.0,5.0,1.8,11.3,34.4,18.1,Liviano,Agrio (sour) ≥ 0.5%S
ARKANSAS,BEAR CREEK,26.1,2.16,0.115,79.0,5.0,4.4,4.4,21.3,37.6,Mediano,Agrio (sour) ≥ 0.5%S
MISSOURI,"STOTESBURY, EAST",19.5,0.82,0.286,968.0,5.0,3.1,0.0,6.4,52.4,Pesado,Agrio (sour) ≥ 0.5%S
OKLAHOMA,TONKAWA,39.6,0.22,0.028,37.0,15.0,0.8,5.6,37.2,12.5,Liviano,Dulce (sweet) < 0.5%S
OKLAHOMA,TONKAWA,38.4,0.17,0.045,38.0,5.0,1.1,6.9,34.1,21.2,Liviano,Dulce (sweet) < 0.5%S
OKLAHOMA,TONKAWA,42.3,0.16,0.027,34.0,5.0,0.7,11.4,41.8,12.3,Liviano,Dulce (sweet) < 0.5%S
OKLAHOMA,"TONKAWA, SOUTHEAST",40.6,0.14,0.026,35.0,5.0,0.7,6.3,40.1,12.6,Liviano,Dulce (sweet) < 0.5%S
OKLAHOMA,"TONKAWA, SOUTHEAST",41.3,0.14,0.026,35.0,5.0,0.7,8.6,42.4,11.9,Liviano,Dulce (sweet) < 0.5%S
ALGERIA,EDJELEH,33.8,0.09,0.062,52.0,30.0,1.5,2.3,21.8,35.4,Liviano,Dulce (sweet) < 0.5%S
ALGERIA,EDJELEH,31.5,0.1,0.053,69.0,5.0,1.2,2.4,16.7,32.7,Liviano,Dulce (sweet) < 0.5%S
ALGERIA,TIN FOUYE,36.6,0.14,0.061,45.0,15.0,1.5,5.9,26.1,24.9,Liviano,Dulce (sweet) < 0.5%S
ALGERIA,TIN FOUYE,36.8,0.12,0.062,45.0,5.0,1.5,5.8,27.1,25.9,Liviano,Dulce (sweet) < 0.5%S
ALGERIA,ZARZAITAINE,40.6,0.06,0.018,40.0,5.0,0.5,6.0,28.7,18.2,Liviano,Dulce (sweet) < 0.5%S
MISSOURI,"STOTESBURY, EAST",27.0,0.4,0.129,100.0,5.0,3.8,0.0,11.4,40.1,Mediano,Dulce (sweet) < 0.5%S
MISSOURI,VERNON COUNTY,19.5,0.76,0.267,757.0,15.0,3.1,0.0,6.9,51.4,Pesado,Agrio (sour) ≥ 0.5%S
AUSTRALIA,KINGFISH,45.4,0.12,0.006,31.0,60.0,0.2,15.0,42.2,8.7,Liviano,Dulce (sweet) < 0.5%S
AUSTRALIA,HALIBUT,41.7,0.16,0.013,36.0,50.0,0.8,9.7,33.6,18.1,Liviano,Dulce (sweet) < 0.5%S
MISSOURI,"STOTESBURY, EAST",25.5,0.76,0.139,185.0,25.0,2.5,0.0,5.4,41.0,Mediano,Agrio (sour) ≥ 0.5%S
CALIFORNIA,WILMINGTON,19.4,1.59,0.597,470.0,5.0,4.9,2.3,12.4,53.3,Pesado,Agrio (sour) ≥ 0.5%S
TEXAS,EAST TEXAS,37.2,0.23,0.073,43.0,40.0,1.9,7.5,30.1,23.9,Liviano,Dulce (sweet) < 0.5%S
TEXAS,SPRABERRY,38.4,0.09,0.099,45.0,5.0,1.0,9.2,34.2,26.4,Liviano,Dulce (sweet) < 0.5%S
TEXAS,GOLDSMITH,34.6,1.69,0.079,47.0,5.0,1.7,7.4,31.2,26.6,Liviano,Agrio (sour) ≥ 0.5%S
TEXAS,HEADLEE,49.4,0.15,0.003,34.0,5.0,0.2,10.6,40.6,9.5,Liviano,Dulce (sweet) < 0.5%S
TEXAS,"WARD-ESTES, NORTH",32.3,1.41,0.082,51.0,5.0,2.7,5.2,26.0,26.0,Liviano,Agrio (sour) ≥ 0.5%S
LOUISIANA,SOUTH PASS (BLOCK 24),28.6,0.31,0.074,60.0,5.0,1.7,2.6,11.8,32.6,Mediano,Dulce (sweet) < 0.5%S
LOUISIANA,SOUTH PASS (BLOCK 27),30.0,0.29,0.068,60.0,5.0,1.4,3.2,16.2,26.3,Mediano,Dulce (sweet) < 0.5%S
TEXAS,SEELIGSON,41.9,0.08,0.007,34.0,25.0,0.3,7.5,38.8,3.2,Liviano,Dulce (sweet) < 0.5%S
CALIFORNIA,MIDWAY-SUNSET,16.4,1.09,0.657,1516.0,20.0,5.8,1.2,6.3,52.1,Pesado,Agrio (sour) ≥ 0.5%S
LOUISIANA,"DELTA, WEST (BLOCK 30)",25.7,0.44,0.09,106.0,5.0,2.5,1.5,9.1,31.3,Mediano,Dulce (sweet) < 0.5%S
TEXAS,"FEDERAL, SOUTH (BLOCK 288)",43.4,0.12,0.004,39.0,30.0,0.2,1.8,18.6,3.6,Liviano,Dulce (sweet) < 0.5%S
TEXAS,FORT TRINIDAD,34.4,0.16,0.063,55.0,70.0,2.1,7.7,24.8,34.7,Liviano,Dulce (sweet) < 0.5%S
TEXAS,"FORT TRINIDAD, EAST",36.0,0.16,0.032,47.0,55.0,1.1,2.1,25.1,24.3,Liviano,Dulce (sweet) < 0.5%S
TEXAS,"MARKHAM, NORTH - BAY CITY, NORTH",44.1,0.12,0.005,32.0,5.0,0.2,6.3,41.7,6.1,Liviano,Dulce (sweet) < 0.5%S
TEXAS,"MAGNET WITHERS, EAST",27.0,0.19,0.023,49.0,5.0,0.7,0.0,4.1,20.4,Mediano,Dulce (sweet) < 0.5%S
TEXAS,OLD OCEAN,35.6,0.17,0.021,40.0,5.0,0.9,1.8,22.1,18.3,Liviano,Dulce (sweet) < 0.5%S
TEXAS,KELLY-SNYDER,41.7,0.26,0.055,35.0,5.0,1.0,13.5,38.6,13.6,Liviano,Dulce (sweet) < 0.5%S
TEXAS,PANHANDLE,39.0,0.42,0.049,46.0,35.0,1.4,9.9,34.9,23.9,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,CAILLOU ISLAND,38.6,0.17,0.032,41.0,5.0,0.9,4.1,29.4,16.1,Liviano,Dulce (sweet) < 0.5%S
LOUISIANA,TIMBALIER BAY,32.5,0.33,0.084,49.0,5.0,1.5,5.9,26.1,27.7,Liviano,Dulce (sweet) < 0.5%S
UTAH,COYOTE BASIN,33.2,0.13,0.109,192.0,95.0,2.3,3.7,12.5,53.4,Liviano,Dulce (sweet) < 0.5%S
